 CHR_A         BP_A        SNP_A      MAF_A  CHR_B         BP_B        SNP_B      MAF_B           R2 
     6     14744856   6:14744856  0.0819672      6     14701048   6:14701048  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14701063   6:14701063   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14701236   6:14701236    0.42623    0.0510047 
     6     14744856   6:14744856  0.0819672      6     14702304   6:14702304  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14702612   6:14702612   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14702740   6:14702740   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14702764   6:14702764  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14703692   6:14703692  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14703827   6:14703827  0.0655738      0.16297 
     6     14744856   6:14744856  0.0819672      6     14703844   6:14703844    0.42623    0.0510047 
     6     14744856   6:14744856  0.0819672      6     14704600   6:14704600   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14704941   6:14704941   0.213115     0.183385 
     6     14744856   6:14744856  0.0819672      6     14705254   6:14705254  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14705500   6:14705500  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14705893   6:14705893  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14706217   6:14706217  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14706833   6:14706833   0.229508  0.000439644 
     6     14744856   6:14744856  0.0819672      6     14707069   6:14707069   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14707131   6:14707131  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14707195   6:14707195   0.229508  0.000439644 
     6     14744856   6:14744856  0.0819672      6     14707231   6:14707231   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14707324   6:14707324   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14707349   6:14707349   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14707489   6:14707489   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14707737   6:14707737   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14707850   6:14707850   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14708984   6:14708984  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14709334   6:14709334   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14709471   6:14709471   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14709549   6:14709549   0.229508    0.0265957 
     6     14744856   6:14744856  0.0819672      6     14710730   6:14710730   0.459016    0.0241226 
     6     14744856   6:14744856  0.0819672      6     14711030   6:14711030  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14711035   6:14711035   0.459016    0.0241226 
     6     14744856   6:14744856  0.0819672      6     14711100   6:14711100   0.459016    0.0241226 
     6     14744856   6:14744856  0.0819672      6     14711372   6:14711372   0.459016    0.0241226 
     6     14744856   6:14744856  0.0819672      6     14711524   6:14711524   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14711546   6:14711546  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14711776   6:14711776   0.442623    0.0709034 
     6     14744856   6:14744856  0.0819672      6     14712065   6:14712065  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14712247   6:14712247  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14712467   6:14712467   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14713402   6:14713402  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14713627   6:14713627   0.229508    0.0265957 
     6     14744856   6:14744856  0.0819672      6     14714089   6:14714089   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14714203   6:14714203   0.459016    0.0241226 
     6     14744856   6:14744856  0.0819672      6     14715299   6:14715299   0.442623    0.0709034 
     6     14744856   6:14744856  0.0819672      6     14716403   6:14716403  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14716752   6:14716752    0.47541   0.00203587 
     6     14744856   6:14744856  0.0819672      6     14716932   6:14716932  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14717238   6:14717238  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14717551   6:14717551   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14717618   6:14717618  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14718264   6:14718264   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14719011   6:14719011  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14719446   6:14719446   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14721439   6:14721439   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14721680   6:14721680  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14723192   6:14723192   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14723458   6:14723458  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14723482   6:14723482  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14723509   6:14723509  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14726107   6:14726107   0.442623    0.0709034 
     6     14744856   6:14744856  0.0819672      6     14726466   6:14726466   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14726490   6:14726490    0.47541    0.0809152 
     6     14744856   6:14744856  0.0819672      6     14726504   6:14726504   0.442623    0.0709034 
     6     14744856   6:14744856  0.0819672      6     14726639   6:14726639   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14726791   6:14726791   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14727636   6:14727636   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14727666   6:14727666   0.229508    0.0265957 
     6     14744856   6:14744856  0.0819672      6     14727670   6:14727670   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14727727   6:14727727  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14728199   6:14728199    0.47541    0.0809152 
     6     14744856   6:14744856  0.0819672      6     14728539   6:14728539   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14728614   6:14728614   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14728816   6:14728816   0.229508    0.0265957 
     6     14744856   6:14744856  0.0819672      6     14729059   6:14729059   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14729184   6:14729184   0.442623    0.0709034 
     6     14744856   6:14744856  0.0819672      6     14729198   6:14729198   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14729284   6:14729284    0.47541    0.0809152 
     6     14744856   6:14744856  0.0819672      6     14729541   6:14729541   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14729790   6:14729790   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14730908   6:14730908   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14731165   6:14731165  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14731301   6:14731301   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14731562   6:14731562   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14731641   6:14731641  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14731846   6:14731846   0.229508    0.0265957 
     6     14744856   6:14744856  0.0819672      6     14732657   6:14732657   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14732899   6:14732899  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14732900   6:14732900    0.47541    0.0809152 
     6     14744856   6:14744856  0.0819672      6     14732933   6:14732933   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14733130   6:14733130   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14733715   6:14733715   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14733772   6:14733772   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14734004   6:14734004   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14734074   6:14734074   0.311475     0.197368 
     6     14744856   6:14744856  0.0819672      6     14734117   6:14734117   0.311475     0.197368 
     6     14744856   6:14744856  0.0819672      6     14734478   6:14734478   0.262295      0.00875 
     6     14744856   6:14744856  0.0819672      6     14734693   6:14734693   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14735365   6:14735365   0.262295      0.00875 
     6     14744856   6:14744856  0.0819672      6     14735713   6:14735713  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14736650   6:14736650  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14737124   6:14737124  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14737307   6:14737307   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14737491   6:14737491   0.262295      0.00875 
     6     14744856   6:14744856  0.0819672      6     14737762   6:14737762   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14738264   6:14738264   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14738407   6:14738407  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14738551   6:14738551   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14738795   6:14738795  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14738877   6:14738877   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14738970   6:14738970   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14739101   6:14739101   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14739589   6:14739589   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14739610   6:14739610   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14739646   6:14739646  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14739663   6:14739663   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14739716   6:14739716   0.229508    0.0265957 
     6     14744856   6:14744856  0.0819672      6     14739745   6:14739745   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14739751   6:14739751  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14739854   6:14739854   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14740569   6:14740569   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14740600   6:14740600   0.442623     0.112434 
     6     14744856   6:14744856  0.0819672      6     14740659   6:14740659   0.442623     0.112434 
     6     14744856   6:14744856  0.0819672      6     14740816   6:14740816   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14740862   6:14740862   0.213115      0.32967 
     6     14744856   6:14744856  0.0819672      6     14740895   6:14740895   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14741381   6:14741381   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14741430   6:14741430   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14741477   6:14741477  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14741570   6:14741570   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14741789   6:14741789   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14741952   6:14741952   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14742178   6:14742178   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14742330   6:14742330   0.163934    0.0363025 
     6     14744856   6:14744856  0.0819672      6     14742348   6:14742348   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14742451   6:14742451  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14742471   6:14742471  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14742578   6:14742578   0.114754     0.206954 
     6     14744856   6:14744856  0.0819672      6     14742579   6:14742579   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     14742583   6:14742583   0.114754     0.206954 
     6     14744856   6:14744856  0.0819672      6     14742601   6:14742601   0.295082     0.213294 
     6     14744856   6:14744856  0.0819672      6     14742605   6:14742605   0.131148     0.172246 
     6     14744856   6:14744856  0.0819672      6     14742606   6:14742606   0.114754     0.206954 
     6     14744856   6:14744856  0.0819672      6     14743085   6:14743085   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14743245   6:14743245  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14743251   6:14743251  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14744185   6:14744185   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14744365   6:14744365   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14744434   6:14744434  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14744856   6:14744856  0.0819672            1 
     6     14744856   6:14744856  0.0819672      6     14744932   6:14744932   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14744993   6:14744993   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14745199   6:14745199   0.377049    0.0540414 
     6     14744856   6:14744856  0.0819672      6     14745246   6:14745246  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14745685   6:14745685  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14745842   6:14745842   0.377049    0.0540414 
     6     14744856   6:14744856  0.0819672      6     14746026   6:14746026  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14746118   6:14746118   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14746199   6:14746199   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14746240   6:14746240  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14746716   6:14746716   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14746857   6:14746857   0.163934     0.017507 
     6     14744856   6:14744856  0.0819672      6     14746937   6:14746937   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14746978   6:14746978   0.163934     0.017507 
     6     14744856   6:14744856  0.0819672      6     14747533   6:14747533  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14747656   6:14747656   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14748309   6:14748309   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14748406   6:14748406   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14748583   6:14748583   0.163934     0.017507 
     6     14744856   6:14744856  0.0819672      6     14748589   6:14748589   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14748749   6:14748749   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14749172   6:14749172  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14749551   6:14749551   0.163934    0.0363025 
     6     14744856   6:14744856  0.0819672      6     14749680   6:14749680   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14749694   6:14749694  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14749904   6:14749904   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14750507   6:14750507   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14750811   6:14750811   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14750853   6:14750853   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14750854   6:14750854   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14750975   6:14750975   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14751307   6:14751307   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14751322   6:14751322  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14751358   6:14751358   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14751382   6:14751382   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14751507   6:14751507   0.393443    0.0159628 
     6     14744856   6:14744856  0.0819672      6     14751628   6:14751628  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14751757   6:14751757  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14751916   6:14751916  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14752024   6:14752024  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14752490   6:14752490  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14752692   6:14752692   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14752947   6:14752947   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14752957   6:14752957   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14753081   6:14753081   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14753212   6:14753212   0.163934     0.017507 
     6     14744856   6:14744856  0.0819672      6     14753284   6:14753284   0.459016      0.10523 
     6     14744856   6:14744856  0.0819672      6     14753370   6:14753370   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14753466   6:14753466   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14753879   6:14753879   0.459016   0.00714672 
     6     14744856   6:14744856  0.0819672      6     14754035   6:14754035   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14754088   6:14754088   0.262295     0.052624 
     6     14744856   6:14744856  0.0819672      6     14754090   6:14754090   0.262295     0.052624 
     6     14744856   6:14744856  0.0819672      6     14754106   6:14754106   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14754263   6:14754263   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14754918   6:14754918   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14754952   6:14754952   0.262295     0.052624 
     6     14744856   6:14744856  0.0819672      6     14755250   6:14755250   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14755411   6:14755411   0.344262     0.046875 
     6     14744856   6:14744856  0.0819672      6     14756138   6:14756138   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14756163   6:14756163   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14756249   6:14756249   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14756357   6:14756357   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14756447   6:14756447   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14756512   6:14756512   0.491803    0.0922619 
     6     14744856   6:14744856  0.0819672      6     14756606   6:14756606   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14756627   6:14756627   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14756771   6:14756771   0.262295     0.052624 
     6     14744856   6:14744856  0.0819672      6     14756797   6:14756797  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14757513   6:14757513   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14757771   6:14757771   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14758083   6:14758083   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14758116   6:14758116   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14758220   6:14758220   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14758279   6:14758279   0.491803    0.0922619 
     6     14744856   6:14744856  0.0819672      6     14758305   6:14758305   0.262295     0.052624 
     6     14744856   6:14744856  0.0819672      6     14758355   6:14758355   0.262295     0.052624 
     6     14744856   6:14744856  0.0819672      6     14758469   6:14758469   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14758743   6:14758743   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14758798   6:14758798   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14758836   6:14758836   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14758879   6:14758879   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14758973   6:14758973   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14758975   6:14758975   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14758994   6:14758994   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759022   6:14759022   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14759199   6:14759199   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759200   6:14759200   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14759239   6:14759239   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759240   6:14759240   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759265   6:14759265   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759287   6:14759287   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759345   6:14759345   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759369   6:14759369   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14759401   6:14759401   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759523   6:14759523   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759546   6:14759546   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759553   6:14759553   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759637   6:14759637   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759664   6:14759664   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759673   6:14759673   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759694   6:14759694   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14759898   6:14759898   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14760649   6:14760649   0.491803    0.0922619 
     6     14744856   6:14744856  0.0819672      6     14760767   6:14760767  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14761653   6:14761653   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14761782   6:14761782  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14761843   6:14761843   0.491803    0.0922619 
     6     14744856   6:14744856  0.0819672      6     14761971   6:14761971   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14762064   6:14762064   0.491803    0.0922619 
     6     14744856   6:14744856  0.0819672      6     14762173   6:14762173  0.0983607   0.00974026 
     6     14744856   6:14744856  0.0819672      6     14762330   6:14762330   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14762501   6:14762501   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14762504   6:14762504   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14762535   6:14762535   0.491803    0.0922619 
     6     14744856   6:14744856  0.0819672      6     14762608   6:14762608   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14763876   6:14763876   0.491803    0.0922619 
     6     14744856   6:14744856  0.0819672      6     14763894   6:14763894  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14764019   6:14764019   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14764250   6:14764250   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14764625   6:14764625  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14764666   6:14764666   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14764800   6:14764800  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14765029   6:14765029   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14765231   6:14765231   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14765292   6:14765292   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14765389   6:14765389   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14765445   6:14765445   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14765455   6:14765455   0.491803    0.0922619 
     6     14744856   6:14744856  0.0819672      6     14766109   6:14766109   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14766244   6:14766244   0.491803    0.0922619 
     6     14744856   6:14744856  0.0819672      6     14766274   6:14766274   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14766459   6:14766459   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14766870   6:14766870   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14766993   6:14766993   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14767165   6:14767165  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14767378   6:14767378   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14767423   6:14767423   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14767429   6:14767429   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14767622   6:14767622  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14767623   6:14767623  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14767671   6:14767671  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14767711   6:14767711   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14767926   6:14767926   0.360656     0.158279 
     6     14744856   6:14744856  0.0819672      6     14767938   6:14767938   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14768493   6:14768493   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14769202   6:14769202   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14769787   6:14769787  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14770046   6:14770046   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14770158   6:14770158   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14770377   6:14770377   0.360656     0.158279 
     6     14744856   6:14744856  0.0819672      6     14770395   6:14770395   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14770790   6:14770790   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14770814   6:14770814   0.229508    0.0146765 
     6     14744856   6:14744856  0.0819672      6     14770959   6:14770959   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14771390   6:14771390   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14771800   6:14771800   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14771851   6:14771851   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14772010   6:14772010  0.0655738   0.00626566 
     6     14744856   6:14744856  0.0819672      6     14772154   6:14772154  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14772458   6:14772458   0.213115    0.0241815 
     6     14744856   6:14744856  0.0819672      6     14772719   6:14772719   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14772856   6:14772856   0.131148    0.0134771 
     6     14744856   6:14744856  0.0819672      6     14772947   6:14772947   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14773078   6:14773078   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14773155   6:14773155   0.147541    0.0154533 
     6     14744856   6:14744856  0.0819672      6     14773717   6:14773717   0.360656     0.158279 
     6     14744856   6:14744856  0.0819672      6     14773981   6:14773981  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14774273   6:14774273   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14774531   6:14774531   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14774787   6:14774787  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14774804   6:14774804   0.278689     0.231092 
     6     14744856   6:14744856  0.0819672      6     14774861   6:14774861  0.0819672   0.00797194 
