 CHR_A         BP_A    SNP_A      MAF_A  CHR_B         BP_B    SNP_B      MAF_B           R2 
     2        38586  2:38586   0.278689      2       294375 2:294375   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       294473 2:294473   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       294498 2:294498  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       294703 2:294703   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       294736 2:294736   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       294773 2:294773  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       294800 2:294800   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       294819 2:294819   0.459016     0.361715 
     2        38586  2:38586   0.278689      2       294904 2:294904   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       294919 2:294919   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295054 2:295054   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295094 2:295094   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295098 2:295098   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295101 2:295101   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295107 2:295107   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295108 2:295108   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295142 2:295142   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295152 2:295152   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295205 2:295205   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       295215 2:295215   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295325 2:295325   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295351 2:295351   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295383 2:295383   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295384 2:295384   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295392 2:295392   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       295497 2:295497   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295528 2:295528   0.459016     0.361715 
     2        38586  2:38586   0.278689      2       295738 2:295738   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295769 2:295769   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295772 2:295772   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295805 2:295805   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       295855 2:295855  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       295874 2:295874  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       296041 2:296041   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       296234 2:296234   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       296245 2:296245   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       296345 2:296345   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       296639 2:296639   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       296788 2:296788   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       296836 2:296836  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       296930 2:296930   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297001 2:297001   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297065 2:297065   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297148 2:297148   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297218 2:297218   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297331 2:297331  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       297342 2:297342   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297345 2:297345   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297367 2:297367   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297407 2:297407   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297432 2:297432   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       297488 2:297488   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297500 2:297500   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297515 2:297515   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       297622 2:297622   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297654 2:297654   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297685 2:297685   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297692 2:297692   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297824 2:297824   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       297885 2:297885   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298026 2:298026   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298028 2:298028  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       298030 2:298030  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       298032 2:298032  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       298057 2:298057   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       298090 2:298090  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       298217 2:298217   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298280 2:298280   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298403 2:298403   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298456 2:298456   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       298518 2:298518   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298554 2:298554   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298559 2:298559   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298573 2:298573   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298624 2:298624   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298641 2:298641   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298658 2:298658   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298659 2:298659   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298668 2:298668   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298706 2:298706   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298713 2:298713   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298726 2:298726   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298728 2:298728   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298733 2:298733   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298734 2:298734   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298737 2:298737   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298743 2:298743   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298745 2:298745   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       298766 2:298766   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298786 2:298786   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298790 2:298790   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298793 2:298793  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       298804 2:298804   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       298813 2:298813   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       299088 2:299088   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       299226 2:299226   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       299346 2:299346   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       299603 2:299603   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       299636 2:299636   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       299870 2:299870   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       299903 2:299903   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       300027 2:300027   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       300116 2:300116   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       300135 2:300135   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       300272 2:300272  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       300553 2:300553  0.0983607     0.166946 
     2        38586  2:38586   0.278689      2       300690 2:300690   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       300691 2:300691   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       300765 2:300765   0.459016     0.361715 
     2        38586  2:38586   0.278689      2       300821 2:300821  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       300843 2:300843   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       300849 2:300849   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       300923 2:300923   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       300949 2:300949   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       300968 2:300968   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       301013 2:301013   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       301048 2:301048   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       301082 2:301082   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       301228 2:301228   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       301233 2:301233   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       301266 2:301266   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       301491 2:301491   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       301534 2:301534   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       301705 2:301705   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       301814 2:301814   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       301836 2:301836   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       301844 2:301844   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       301846 2:301846   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       301847 2:301847   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       302014 2:302014   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       302134 2:302134  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       302146 2:302146   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       302262 2:302262   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       302339 2:302339   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       302597 2:302597   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       302741 2:302741   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       302744 2:302744   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       302815 2:302815   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       303071 2:303071   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       303098 2:303098   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       303236 2:303236   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       303256 2:303256   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       303257 2:303257   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       303306 2:303306  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       303343 2:303343   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       303443 2:303443   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       303461 2:303461   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       303586 2:303586   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       303675 2:303675  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       303727 2:303727   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       303844 2:303844   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       303891 2:303891   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       303892 2:303892    0.42623     0.287013 
     2        38586  2:38586   0.278689      2       304041 2:304041   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304053 2:304053   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304059 2:304059   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304071 2:304071   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       304128 2:304128   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304152 2:304152   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304184 2:304184  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       304311 2:304311   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304347 2:304347   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304374 2:304374   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304482 2:304482   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304515 2:304515   0.459016     0.361715 
     2        38586  2:38586   0.278689      2       304527 2:304527   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304530 2:304530   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304589 2:304589   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304606 2:304606   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304683 2:304683   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       304707 2:304707   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304713 2:304713   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304731 2:304731   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304752 2:304752  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       304869 2:304869   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304980 2:304980   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       304992 2:304992   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       305049 2:305049   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       305056 2:305056   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       305280 2:305280  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       305582 2:305582   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       305654 2:305654   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       305810 2:305810   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       305891 2:305891   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       306102 2:306102   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306181 2:306181   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306200 2:306200   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       306376 2:306376  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       306398 2:306398   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306537 2:306537   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306548 2:306548   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306550 2:306550   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306562 2:306562   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306569 2:306569   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306571 2:306571   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306577 2:306577   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306636 2:306636  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       306637 2:306637   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306661 2:306661   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306665 2:306665   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306749 2:306749   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306779 2:306779  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       306780 2:306780  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       306788 2:306788  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       306789 2:306789   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306812 2:306812   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306929 2:306929   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       306987 2:306987   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       307284 2:307284   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       307361 2:307361   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       307385 2:307385   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       307502 2:307502   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       307520 2:307520   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       307637 2:307637   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       307647 2:307647   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       307701 2:307701   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       307720 2:307720   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       307790 2:307790  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       307843 2:307843   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       307848 2:307848   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       307852 2:307852  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       307869 2:307869   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       307920 2:307920   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       308074 2:308074  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       308079 2:308079   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       308198 2:308198   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       308235 2:308235   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       308240 2:308240  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       308241 2:308241  0.0983607    0.0816885 
     2        38586  2:38586   0.278689      2       308242 2:308242  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       308243 2:308243  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       308288 2:308288   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       308290 2:308290   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       308307 2:308307   0.114754    0.0118977 
     2        38586  2:38586   0.278689      2       308365 2:308365   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       308589 2:308589   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       308629 2:308629   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       308811 2:308811  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       308864 2:308864   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       308979 2:308979   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       309152 2:309152   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       309232 2:309232   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       309419 2:309419   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       309430 2:309430   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       309476 2:309476   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       309500 2:309500   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       309726 2:309726   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       309851 2:309851  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       310033 2:310033   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       310056 2:310056   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       310216 2:310216   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       310223 2:310223   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       310242 2:310242   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       310910 2:310910   0.344262      0.15692 
     2        38586  2:38586   0.278689      2       313435 2:313435   0.459016     0.361715 
     2        38586  2:38586   0.278689      2       314019 2:314019  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       314626 2:314626   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       314628 2:314628   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       314645 2:314645   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       314698 2:314698  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       314739 2:314739  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       314892 2:314892   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       314909 2:314909   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       314977 2:314977   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       315199 2:315199   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       315277 2:315277   0.459016     0.361715 
     2        38586  2:38586   0.278689      2       315314 2:315314   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       315487 2:315487   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       315492 2:315492   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       319022 2:319022   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       319032 2:319032  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       319320 2:319320   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       319323 2:319323   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       319361 2:319361  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       319376 2:319376   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       319389 2:319389   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       319430 2:319430   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       319448 2:319448   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       319451 2:319451   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       319727 2:319727  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       319916 2:319916   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       319929 2:319929   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       319941 2:319941  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       319960 2:319960   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       320000 2:320000   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       320017 2:320017   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       320105 2:320105  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       320196 2:320196   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       320218 2:320218   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       320223 2:320223   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       320241 2:320241   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       320258 2:320258   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       320304 2:320304   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       320329 2:320329   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       320353 2:320353   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       320495 2:320495   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       320763 2:320763   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       320764 2:320764   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       320820 2:320820  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       320823 2:320823  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       320825 2:320825  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       320837 2:320837   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       320840 2:320840   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       320843 2:320843   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       320881 2:320881   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       321099 2:321099   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       321167 2:321167   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       321171 2:321171  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       321296 2:321296   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       321371 2:321371   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       321386 2:321386   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       321465 2:321465   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       321492 2:321492  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       321649 2:321649   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       321695 2:321695   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       321755 2:321755   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       321943 2:321943  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       321953 2:321953   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       322116 2:322116   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       322237 2:322237   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       322245 2:322245   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       322267 2:322267   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       322318 2:322318   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       322326 2:322326   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       322327 2:322327   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       322637 2:322637   0.459016     0.361715 
     2        38586  2:38586   0.278689      2       322683 2:322683   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       322717 2:322717   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       322731 2:322731   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       322817 2:322817   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       322845 2:322845   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       322906 2:322906   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       322982 2:322982   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323170 2:323170   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323175 2:323175  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       323219 2:323219   0.459016     0.361715 
     2        38586  2:38586   0.278689      2       323230 2:323230   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323275 2:323275   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323322 2:323322  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       323327 2:323327   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323487 2:323487   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       323721 2:323721   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323724 2:323724   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323736 2:323736   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323768 2:323768   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323771 2:323771   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323775 2:323775   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323778 2:323778   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323786 2:323786   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323790 2:323790   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323793 2:323793   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323794 2:323794   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323796 2:323796   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323814 2:323814   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323829 2:323829   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323835 2:323835   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       323844 2:323844   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323845 2:323845   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323921 2:323921   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       323950 2:323950   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       323956 2:323956   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       323957 2:323957   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       323962 2:323962   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       323965 2:323965   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       323968 2:323968   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       323971 2:323971   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       323974 2:323974   0.163934  0.000443011 
