 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     1      2535189   1:2535189   0.131148      1      2881055   1:2881055   0.491803    0.0402617 
     1      2535189   1:2535189   0.131148      1      2881116   1:2881116   0.491803    0.0402617 
     1      2535189   1:2535189   0.131148      1      2881253   1:2881253   0.491803    0.0402617 
     1      2535189   1:2535189   0.131148      1      2881941   1:2881941   0.491803    0.0402617 
     1      2535189   1:2535189   0.131148      1      2882182   1:2882182   0.491803    0.0402617 
     1      2535189   1:2535189   0.131148      1      2883065   1:2883065   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2883068   1:2883068   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2883084   1:2883084  0.0983607   0.00120783 
     1      2535189   1:2535189   0.131148      1      2883618   1:2883618   0.311475    0.0244745 
     1      2535189   1:2535189   0.131148      1      2883659   1:2883659   0.163934    0.0295967 
     1      2535189   1:2535189   0.131148      1      2883945   1:2883945   0.491803    0.0402617 
     1      2535189   1:2535189   0.131148      1      2883989   1:2883989   0.491803    0.0402617 
     1      2535189   1:2535189   0.131148      1      2885269   1:2885269   0.360656    0.0127106 
     1      2535189   1:2535189   0.131148      1      2885576   1:2885576  0.0983607     0.274557 
     1      2535189   1:2535189   0.131148      1      2886381   1:2886381  0.0983607     0.274557 
     1      2535189   1:2535189   0.131148      1      2886426   1:2886426  0.0983607     0.274557 
     1      2535189   1:2535189   0.131148      1      2886722   1:2886722   0.196721   0.00491352 
     1      2535189   1:2535189   0.131148      1      2886747   1:2886747  0.0983607     0.274557 
     1      2535189   1:2535189   0.131148      1      2887630   1:2887630   0.114754    0.0271788 
     1      2535189   1:2535189   0.131148      1      2888630   1:2888630   0.163934    0.0295967 
     1      2535189   1:2535189   0.131148      1      2890051   1:2890051   0.196721   0.00491352 
     1      2535189   1:2535189   0.131148      1      2890889   1:2890889  0.0983607   0.00120783 
     1      2535189   1:2535189   0.131148      1      2890981   1:2890981   0.114754    0.0271788 
     1      2535189   1:2535189   0.131148      1      2892515   1:2892515  0.0983607   0.00120783 
     1      2535189   1:2535189   0.131148      1      2892579   1:2892579  0.0983607   0.00120783 
     1      2535189   1:2535189   0.131148      1      2894190   1:2894190   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2894982   1:2894982   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2895875   1:2895875   0.114754    0.0271788 
     1      2535189   1:2535189   0.131148      1      2895884   1:2895884   0.196721   0.00491352 
     1      2535189   1:2535189   0.131148      1      2896333   1:2896333  0.0983607   0.00120783 
     1      2535189   1:2535189   0.131148      1      2896930   1:2896930   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2896967   1:2896967    0.47541    0.0307519 
     1      2535189   1:2535189   0.131148      1      2897134   1:2897134  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2897214   1:2897214   0.114754    0.0271788 
     1      2535189   1:2535189   0.131148      1      2897385   1:2897385   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2897705   1:2897705  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2897768   1:2897768  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2897893   1:2897893   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2898413   1:2898413   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2899256   1:2899256   0.295082    0.0209918 
     1      2535189   1:2535189   0.131148      1      2899315   1:2899315   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2900072   1:2900072  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2900986   1:2900986   0.114754    0.0271788 
     1      2535189   1:2535189   0.131148      1      2902387   1:2902387  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2902621   1:2902621   0.180328   0.00312607 
     1      2535189   1:2535189   0.131148      1      2902816   1:2902816   0.180328   0.00312607 
     1      2535189   1:2535189   0.131148      1      2903547   1:2903547   0.262295     0.102624 
     1      2535189   1:2535189   0.131148      1      2903649   1:2903649  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2903989   1:2903989  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2904537   1:2904537   0.295082    0.0209918 
     1      2535189   1:2535189   0.131148      1      2904735   1:2904735  0.0819672     0.350539 
     1      2535189   1:2535189   0.131148      1      2906068   1:2906068   0.180328   0.00312607 
     1      2535189   1:2535189   0.131148      1      2906291   1:2906291   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2906317   1:2906317  0.0983607     0.274557 
     1      2535189   1:2535189   0.131148      1      2906318   1:2906318   0.196721     0.175206 
     1      2535189   1:2535189   0.131148      1      2906957   1:2906957   0.295082    0.0209918 
     1      2535189   1:2535189   0.131148      1      2906973   1:2906973  0.0983607     0.274557 
     1      2535189   1:2535189   0.131148      1      2907038   1:2907038  0.0983607     0.274557 
     1      2535189   1:2535189   0.131148      1      2907251   1:2907251   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2908511   1:2908511   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2909182   1:2909182   0.114754    0.0271788 
     1      2535189   1:2535189   0.131148      1      2910358   1:2910358   0.459016     0.026556 
     1      2535189   1:2535189   0.131148      1      2910719   1:2910719   0.180328   0.00312607 
     1      2535189   1:2535189   0.131148      1      2911211   1:2911211   0.459016     0.026556 
     1      2535189   1:2535189   0.131148      1      2911798   1:2911798   0.163934   0.00166944 
     1      2535189   1:2535189   0.131148      1      2911799   1:2911799   0.163934   0.00166944 
     1      2535189   1:2535189   0.131148      1      2912718   1:2912718   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2912719   1:2912719   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2912797   1:2912797   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2912866   1:2912866   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2913313   1:2913313   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2914379   1:2914379   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2914382   1:2914382   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2915506   1:2915506  0.0983607   0.00120783 
     1      2535189   1:2535189   0.131148      1      2916475   1:2916475   0.344262  0.000631739 
     1      2535189   1:2535189   0.131148      1      2916927   1:2916927   0.180328   0.00312607 
     1      2535189   1:2535189   0.131148      1      2918088   1:2918088   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2918330   1:2918330   0.344262  0.000631739 
     1      2535189   1:2535189   0.131148      1      2919389   1:2919389  0.0983607     0.274557 
     1      2535189   1:2535189   0.131148      1      2919906   1:2919906   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2919949   1:2919949   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2919951   1:2919951   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2920304   1:2920304   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2920306   1:2920306   0.180328   0.00312607 
     1      2535189   1:2535189   0.131148      1      2920735   1:2920735   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2921033   1:2921033  0.0983607   0.00120783 
     1      2535189   1:2535189   0.131148      1      2921075   1:2921075   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2921092   1:2921092   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2921444   1:2921444   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2921522   1:2921522   0.459016    0.0678168 
     1      2535189   1:2535189   0.131148      1      2922104   1:2922104   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2922344   1:2922344   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2922634   1:2922634   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2923206   1:2923206   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2923208   1:2923208   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2923299   1:2923299   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2923930   1:2923930   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2924514   1:2924514   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2924767   1:2924767   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2924992   1:2924992   0.180328   0.00312607 
     1      2535189   1:2535189   0.131148      1      2925077   1:2925077  0.0983607     0.274557 
     1      2535189   1:2535189   0.131148      1      2926151   1:2926151   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2927152   1:2927152  0.0983607   0.00120783 
     1      2535189   1:2535189   0.131148      1      2927337   1:2927337   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2927585   1:2927585   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2927620   1:2927620   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2928547   1:2928547   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2929772   1:2929772  0.0983607   0.00120783 
     1      2535189   1:2535189   0.131148      1      2930071   1:2930071   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2930311   1:2930311   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2930431   1:2930431   0.163934    0.0295967 
     1      2535189   1:2535189   0.131148      1      2930976   1:2930976   0.114754    0.0195667 
     1      2535189   1:2535189   0.131148      1      2931053   1:2931053   0.180328   0.00312607 
     1      2535189   1:2535189   0.131148      1      2931090   1:2931090   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2931409   1:2931409   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2931861   1:2931861   0.180328   0.00312607 
     1      2535189   1:2535189   0.131148      1      2932018   1:2932018   0.180328   0.00312607 
     1      2535189   1:2535189   0.131148      1      2932242   1:2932242   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2932505   1:2932505   0.180328   0.00312607 
     1      2535189   1:2535189   0.131148      1      2932553   1:2932553   0.114754     0.386849 
     1      2535189   1:2535189   0.131148      1      2933005   1:2933005   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2933149   1:2933149   0.377049    0.0913605 
     1      2535189   1:2535189   0.131148      1      2933237   1:2933237  0.0983607   0.00120783 
     1      2535189   1:2535189   0.131148      1      2933256   1:2933256  0.0819672     0.172246 
     1      2535189   1:2535189   0.131148      1      2933533   1:2933533  0.0983607   0.00120783 
     1      2535189   1:2535189   0.131148      1      2933623   1:2933623   0.393443    0.0455789 
     1      2535189   1:2535189   0.131148      1      2933975   1:2933975   0.377049    0.0913605 
     1      2535189   1:2535189   0.131148      1      2934201   1:2934201  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2934313   1:2934313   0.114754     0.386849 
     1      2535189   1:2535189   0.131148      1      2935211   1:2935211   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2936369   1:2936369  0.0655738   0.00869952 
     1      2535189   1:2535189   0.131148      1      2936666   1:2936666   0.114754     0.220525 
     1      2535189   1:2535189   0.131148      1      2937495   1:2937495   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2937819   1:2937819  0.0983607   0.00120783 
     1      2535189   1:2535189   0.131148      1      2938149   1:2938149    0.42623    0.0243858 
     1      2535189   1:2535189   0.131148      1      2938171   1:2938171  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2938784   1:2938784  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2939007   1:2939007   0.327869     0.205042 
     1      2535189   1:2535189   0.131148      1      2939775   1:2939775    0.47541    0.0743153 
     1      2535189   1:2535189   0.131148      1      2940324   1:2940324  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2940742   1:2940742   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2941401   1:2941401   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2941492   1:2941492  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2941825   1:2941825  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2942361   1:2942361  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2942534   1:2942534  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2942656   1:2942656  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2942668   1:2942668  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2942687   1:2942687  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2942714   1:2942714  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2942716   1:2942716  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2942727   1:2942727  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2942735   1:2942735   0.393443    0.0455789 
     1      2535189   1:2535189   0.131148      1      2942747   1:2942747  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2942766   1:2942766  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2942784   1:2942784  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2942787   1:2942787  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2942829   1:2942829  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2942832   1:2942832  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2942865   1:2942865  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2942901   1:2942901  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2943003   1:2943003  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2943016   1:2943016  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2943061   1:2943061  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2943293   1:2943293  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2943304   1:2943304  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2943375   1:2943375  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2943423   1:2943423   0.459016    0.0678168 
     1      2535189   1:2535189   0.131148      1      2943592   1:2943592  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2943598   1:2943598   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2944119   1:2944119  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2944266   1:2944266  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2944649   1:2944649  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2945126   1:2945126  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2945323   1:2945323   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2945326   1:2945326  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2945394   1:2945394  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2945407   1:2945407   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2945510   1:2945510   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2945643   1:2945643   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2945651   1:2945651   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2945662   1:2945662   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2945665   1:2945665   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2945681   1:2945681   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2945685   1:2945685   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2945760   1:2945760   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2945776   1:2945776  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2945901   1:2945901   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2945944   1:2945944   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2946031   1:2946031   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2946042   1:2946042   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2946219   1:2946219   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2946256   1:2946256   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2947304   1:2947304   0.213115     0.259449 
     1      2535189   1:2535189   0.131148      1      2947305   1:2947305   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2947376   1:2947376   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2947506   1:2947506   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2947567   1:2947567   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2947589   1:2947589  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2947947   1:2947947   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2948007   1:2948007   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2948187   1:2948187   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2948279   1:2948279   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2949225   1:2949225   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2949375   1:2949375   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2949439   1:2949439   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2949720   1:2949720   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2949736   1:2949736   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2949987   1:2949987   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2950162   1:2950162   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2950611   1:2950611   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2950767   1:2950767   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2950872   1:2950872   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2950891   1:2950891   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2951189   1:2951189   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2951462   1:2951462   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2952048   1:2952048   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2952071   1:2952071   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2952106   1:2952106   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2952163   1:2952163   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2952312   1:2952312   0.459016    0.0678168 
     1      2535189   1:2535189   0.131148      1      2952439   1:2952439   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2952497   1:2952497   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2952549   1:2952549   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2952662   1:2952662   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2952702   1:2952702   0.459016    0.0678168 
     1      2535189   1:2535189   0.131148      1      2952807   1:2952807   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2953051   1:2953051   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2953319   1:2953319   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2953660   1:2953660   0.459016    0.0678168 
     1      2535189   1:2535189   0.131148      1      2954098   1:2954098   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2954114   1:2954114   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2954186   1:2954186   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2954665   1:2954665   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2954692   1:2954692   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2954718   1:2954718   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2954739   1:2954739   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2954762   1:2954762   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2954763   1:2954763   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2954765   1:2954765   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2954772   1:2954772   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2954803   1:2954803   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2954820   1:2954820   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955025   1:2955025   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2955031   1:2955031   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955101   1:2955101   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955125   1:2955125   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955164   1:2955164   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2955195   1:2955195   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955202   1:2955202   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955209   1:2955209   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955244   1:2955244   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955248   1:2955248   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955267   1:2955267   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955288   1:2955288   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2955357   1:2955357   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955376   1:2955376   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955412   1:2955412   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955531   1:2955531   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955565   1:2955565   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955573   1:2955573   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955693   1:2955693   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955735   1:2955735   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955802   1:2955802   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955848   1:2955848   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955971   1:2955971   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2955993   1:2955993   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2956203   1:2956203   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2956372   1:2956372   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2956374   1:2956374   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2956376   1:2956376   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2956445   1:2956445   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2956456   1:2956456   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2956461   1:2956461   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2956477   1:2956477   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2956492   1:2956492   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2956502   1:2956502   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2956530   1:2956530   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2956705   1:2956705   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2956767   1:2956767   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2957020   1:2957020   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2957063   1:2957063   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2957064   1:2957064   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2957079   1:2957079   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2957081   1:2957081   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2957550   1:2957550   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2957774   1:2957774   0.459016    0.0678168 
     1      2535189   1:2535189   0.131148      1      2958559   1:2958559   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2958690   1:2958690   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2958982   1:2958982   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2960082   1:2960082   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2960467   1:2960467   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2960974   1:2960974   0.114754     0.220525 
     1      2535189   1:2535189   0.131148      1      2961358   1:2961358   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2963665   1:2963665   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2963870   1:2963870   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2964084   1:2964084  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2964604   1:2964604   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2965071   1:2965071   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2965150   1:2965150   0.459016    0.0678168 
     1      2535189   1:2535189   0.131148      1      2965262   1:2965262   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2965443   1:2965443  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2965551   1:2965551   0.459016    0.0678168 
     1      2535189   1:2535189   0.131148      1      2965952   1:2965952   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2966165   1:2966165   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2966441   1:2966441   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2968267   1:2968267   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2969850   1:2969850   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2970209   1:2970209   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2971214   1:2971214   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2971644   1:2971644   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2972071   1:2972071   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2972235   1:2972235   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2972362   1:2972362   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2972535   1:2972535   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2972676   1:2972676   0.131148  5.00623e-05 
     1      2535189   1:2535189   0.131148      1      2972810   1:2972810   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2973046   1:2973046   0.262295     0.185548 
     1      2535189   1:2535189   0.131148      1      2973370   1:2973370   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2974114   1:2974114   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2974176   1:2974176   0.180328     0.104357 
     1      2535189   1:2535189   0.131148      1      2974442   1:2974442  0.0819672   0.00371462 
     1      2535189   1:2535189   0.131148      1      2974568   1:2974568   0.459016    0.0167468 
     1      2535189   1:2535189   0.131148      1      2975380   1:2975380   0.180328     0.104357 
     1      2535189   1:2535189   0.131148      1      2975695   1:2975695   0.459016    0.0167468 
     1      2535189   1:2535189   0.131148      1      2975946   1:2975946   0.459016    0.0167468 
     1      2535189   1:2535189   0.131148      1      2976095   1:2976095   0.262295    0.0147045 
     1      2535189   1:2535189   0.131148      1      2976474   1:2976474   0.278689     0.017736 
     1      2535189   1:2535189   0.131148      1      2976719   1:2976719   0.459016    0.0167468 
     1      2535189   1:2535189   0.131148      1      2976724   1:2976724   0.459016    0.0167468 
